Name	project119
Expected duration	155
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
42	100.0	100.0	0.0	0.0	0.0	66.2	7.8	0.0
43	100.0	100.0	0.0	0.0	0.0	69.8	9.7	0.0
44	100.0	100.0	0.0	0.0	0.0	73.5	11.7	0.0
45	100.0	100.0	0.0	0.0	0.0	77.2	13.6	0.0
46	100.0	100.0	0.0	0.0	0.0	80.9	15.6	0.0
47	100.0	100.0	0.0	0.0	0.0	84.6	17.5	0.0
48	100.0	100.0	0.0	0.0	0.0	88.3	19.4	0.0
49	100.0	100.0	0.0	0.0	0.0	92.0	21.4	0.0
50	100.0	100.0	0.0	0.0	0.0	95.6	23.3	0.0
51	100.0	100.0	0.0	0.0	0.0	99.3	25.3	0.0
52	100.0	100.0	0.0	0.0	0.0	100.0	27.2	0.0
53	100.0	100.0	0.0	0.0	0.0	100.0	29.2	0.0
54	100.0	100.0	0.0	0.0	0.0	100.0	31.1	0.0
55	100.0	100.0	0.0	1.7	0.0	100.0	33.0	0.0
56	100.0	100.0	0.0	3.5	0.0	100.0	35.0	0.0
57	100.0	100.0	0.0	5.2	0.0	100.0	36.9	0.0
58	100.0	100.0	0.0	7.0	0.0	100.0	38.9	0.0
59	100.0	100.0	0.0	8.7	0.0	100.0	40.8	0.0
60	100.0	100.0	0.0	10.4	0.0	100.0	42.8	0.0
61	100.0	100.0	0.0	12.2	0.0	100.0	44.7	0.0
62	100.0	100.0	0.0	13.9	0.0	100.0	46.7	0.0
63	100.0	100.0	0.0	15.7	0.0	100.0	48.6	0.0
64	100.0	100.0	0.0	17.4	0.0	100.0	50.6	0.0
65	100.0	100.0	0.0	19.1	0.0	100.0	52.5	0.0
66	100.0	100.0	0.0	20.9	0.0	100.0	54.5	0.0
67	100.0	100.0	0.0	22.6	3.7	100.0	56.4	0.0
68	100.0	100.0	0.0	24.4	7.3	100.0	58.4	0.0
69	100.0	100.0	0.0	26.1	11.0	100.0	60.3	0.0
70	100.0	100.0	0.0	27.8	14.7	100.0	62.3	0.0
71	100.0	100.0	0.0	29.6	18.4	100.0	64.2	0.0
72	100.0	100.0	0.0	31.3	22.0	100.0	66.1	0.0
73	100.0	100.0	0.0	33.1	25.7	100.0	68.1	0.0
74	100.0	100.0	0.0	34.8	29.4	100.0	70.0	0.0
75	100.0	100.0	0.0	36.5	33.1	100.0	72.0	0.0
76	100.0	100.0	0.0	38.3	36.8	100.0	73.9	0.0
77	100.0	100.0	0.0	40.0	40.4	100.0	75.9	0.0
78	100.0	100.0	0.0	41.8	44.1	100.0	77.8	0.0
79	100.0	100.0	0.0	43.5	47.8	100.0	79.8	0.0
80	100.0	100.0	0.0	45.2	51.5	100.0	81.7	0.0
81	100.0	100.0	0.0	47.0	55.2	100.0	83.7	0.0
82	100.0	100.0	0.0	48.7	58.8	100.0	85.6	0.0
83	100.0	100.0	0.0	50.4	62.5	100.0	87.6	0.0
84	100.0	100.0	0.0	52.2	66.2	100.0	89.5	0.0
85	100.0	100.0	0.0	53.9	69.9	100.0	91.4	0.0
86	100.0	100.0	0.0	55.7	73.6	100.0	93.4	0.0
87	100.0	100.0	0.0	57.4	77.2	100.0	95.3	0.0
88	100.0	100.0	0.0	59.2	80.9	100.0	97.3	0.0
89	100.0	100.0	0.0	60.9	84.6	100.0	99.2	0.0
90	100.0	100.0	0.0	62.6	88.2	100.0	100.0	0.0
91	100.0	100.0	0.0	64.4	91.9	100.0	100.0	0.0
92	100.0	100.0	0.0	66.1	95.6	100.0	100.0	0.0
93	100.0	100.0	0.0	67.8	99.3	100.0	100.0	0.0
94	100.0	100.0	0.0	69.6	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	71.3	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	73.1	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	74.8	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	76.6	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	78.3	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	80.0	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	81.8	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	83.5	100.0	100.0	100.0	0.0
103	100.0	100.0	0.0	85.3	100.0	100.0	100.0	0.0
104	100.0	100.0	0.0	87.0	100.0	100.0	100.0	0.0
105	100.0	100.0	0.0	88.7	100.0	100.0	100.0	0.0
106	100.0	100.0	0.0	90.5	100.0	100.0	100.0	0.0
107	100.0	100.0	0.0	92.2	100.0	100.0	100.0	0.0
108	100.0	100.0	0.0	94.0	100.0	100.0	100.0	0.0
109	100.0	100.0	0.0	95.7	100.0	100.0	100.0	0.0
110	100.0	100.0	0.0	97.5	100.0	100.0	100.0	0.0
111	100.0	100.0	0.0	99.2	100.0	100.0	100.0	0.0
112	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
113	100.0	100.0	3.5	100.0	100.0	100.0	100.0	0.0
114	100.0	100.0	7.1	100.0	100.0	100.0	100.0	0.0
115	100.0	100.0	10.6	100.0	100.0	100.0	100.0	0.0
116	100.0	100.0	14.2	100.0	100.0	100.0	100.0	0.0
117	100.0	100.0	17.7	100.0	100.0	100.0	100.0	0.0
118	100.0	100.0	21.3	100.0	100.0	100.0	100.0	0.0
119	100.0	100.0	24.8	100.0	100.0	100.0	100.0	0.0
120	100.0	100.0	28.4	100.0	100.0	100.0	100.0	0.0
121	100.0	100.0	31.9	100.0	100.0	100.0	100.0	0.0
122	100.0	100.0	35.4	100.0	100.0	100.0	100.0	2.6
123	100.0	100.0	39.0	100.0	100.0	100.0	100.0	5.2
124	100.0	100.0	42.5	100.0	100.0	100.0	100.0	7.8
125	100.0	100.0	46.1	100.0	100.0	100.0	100.0	10.4
126	100.0	100.0	49.6	100.0	100.0	100.0	100.0	13.0
127	100.0	100.0	53.2	100.0	100.0	100.0	100.0	15.7
128	100.0	100.0	56.7	100.0	100.0	100.0	100.0	18.3
129	100.0	100.0	60.3	100.0	100.0	100.0	100.0	20.9
130	100.0	100.0	63.8	100.0	100.0	100.0	100.0	23.5
131	100.0	100.0	67.4	100.0	100.0	100.0	100.0	26.1
132	100.0	100.0	70.9	100.0	100.0	100.0	100.0	28.7
133	100.0	100.0	74.5	100.0	100.0	100.0	100.0	31.3
134	100.0	100.0	78.0	100.0	100.0	100.0	100.0	33.9
135	100.0	100.0	81.5	100.0	100.0	100.0	100.0	36.5
136	100.0	100.0	85.1	100.0	100.0	100.0	100.0	39.2
137	100.0	100.0	88.6	100.0	100.0	100.0	100.0	41.8
138	100.0	100.0	92.2	100.0	100.0	100.0	100.0	44.4
139	100.0	100.0	95.7	100.0	100.0	100.0	100.0	47.0
140	100.0	100.0	99.2	100.0	100.0	100.0	100.0	49.6
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.2
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.8
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	57.4
144	100.0	100.0	100.0	100.0	100.0	100.0	100.0	60.0
145	100.0	100.0	100.0	100.0	100.0	100.0	100.0	62.7
146	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.3
147	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.9
148	100.0	100.0	100.0	100.0	100.0	100.0	100.0	70.5
149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	73.1
150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	75.7
151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	78.3
152	100.0	100.0	100.0	100.0	100.0	100.0	100.0	80.9
153	100.0	100.0	100.0	100.0	100.0	100.0	100.0	83.5
154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	86.1
155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.8
156	100.0	100.0	100.0	100.0	100.0	100.0	100.0	91.4
157	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.0
158	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.6
159	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.2
160	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
