Name	project075
Expected duration	138
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
65	100.0	100.0	0.0	33.2	24.9	100.0	68.5	0.0
66	100.0	100.0	0.0	35.1	29.0	100.0	70.7	0.0
67	100.0	100.0	0.0	37.1	33.2	100.0	73.0	0.0
68	100.0	100.0	0.0	39.0	37.3	100.0	75.2	0.0
69	100.0	100.0	0.0	41.0	41.5	100.0	77.4	0.0
70	100.0	100.0	0.0	42.9	45.6	100.0	79.6	0.0
71	100.0	100.0	0.0	44.9	49.7	100.0	81.8	0.0
72	100.0	100.0	0.0	46.8	53.9	100.0	84.0	0.0
73	100.0	100.0	0.0	48.8	58.0	100.0	86.2	0.0
74	100.0	100.0	0.0	50.7	62.2	100.0	88.4	0.0
75	100.0	100.0	0.0	52.7	66.3	100.0	90.6	0.0
76	100.0	100.0	0.0	54.6	70.4	100.0	92.8	0.0
77	100.0	100.0	0.0	56.6	74.6	100.0	95.0	0.0
78	100.0	100.0	0.0	58.5	78.7	100.0	97.3	0.0
79	100.0	100.0	0.0	60.5	82.9	100.0	99.5	0.0
80	100.0	100.0	0.0	62.4	87.0	100.0	100.0	0.0
81	100.0	100.0	0.0	64.4	91.2	100.0	100.0	0.0
82	100.0	100.0	0.0	66.3	95.3	100.0	100.0	0.0
83	100.0	100.0	0.0	68.3	99.4	100.0	100.0	0.0
84	100.0	100.0	0.0	70.3	100.0	100.0	100.0	0.0
85	100.0	100.0	0.0	72.2	100.0	100.0	100.0	0.0
86	100.0	100.0	0.0	74.2	100.0	100.0	100.0	0.0
87	100.0	100.0	0.0	76.1	100.0	100.0	100.0	0.0
88	100.0	100.0	0.0	78.1	100.0	100.0	100.0	0.0
89	100.0	100.0	0.0	80.0	100.0	100.0	100.0	0.0
90	100.0	100.0	0.0	82.0	100.0	100.0	100.0	0.0
91	100.0	100.0	0.0	83.9	100.0	100.0	100.0	0.0
92	100.0	100.0	0.0	85.9	100.0	100.0	100.0	0.0
93	100.0	100.0	0.0	87.8	100.0	100.0	100.0	0.0
94	100.0	100.0	0.0	89.8	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	91.7	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	93.7	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	95.6	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	97.6	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	99.5	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
101	100.0	100.0	4.0	100.0	100.0	100.0	100.0	0.0
102	100.0	100.0	8.0	100.0	100.0	100.0	100.0	0.0
103	100.0	100.0	12.0	100.0	100.0	100.0	100.0	0.0
104	100.0	100.0	15.9	100.0	100.0	100.0	100.0	0.0
105	100.0	100.0	19.9	100.0	100.0	100.0	100.0	0.0
106	100.0	100.0	23.9	100.0	100.0	100.0	100.0	0.0
107	100.0	100.0	27.9	100.0	100.0	100.0	100.0	0.0
108	100.0	100.0	31.9	100.0	100.0	100.0	100.0	0.0
109	100.0	100.0	35.8	100.0	100.0	100.0	100.0	2.9
110	100.0	100.0	39.8	100.0	100.0	100.0	100.0	5.9
111	100.0	100.0	43.8	100.0	100.0	100.0	100.0	8.8
112	100.0	100.0	47.8	100.0	100.0	100.0	100.0	11.7
113	100.0	100.0	51.8	100.0	100.0	100.0	100.0	14.6
114	100.0	100.0	55.8	100.0	100.0	100.0	100.0	17.6
115	100.0	100.0	59.8	100.0	100.0	100.0	100.0	20.5
116	100.0	100.0	63.7	100.0	100.0	100.0	100.0	23.4
117	100.0	100.0	67.7	100.0	100.0	100.0	100.0	26.3
118	100.0	100.0	71.7	100.0	100.0	100.0	100.0	29.3
119	100.0	100.0	75.7	100.0	100.0	100.0	100.0	32.2
120	100.0	100.0	79.7	100.0	100.0	100.0	100.0	35.1
121	100.0	100.0	83.6	100.0	100.0	100.0	100.0	38.0
122	100.0	100.0	87.6	100.0	100.0	100.0	100.0	41.0
123	100.0	100.0	91.6	100.0	100.0	100.0	100.0	43.9
124	100.0	100.0	95.6	100.0	100.0	100.0	100.0	46.8
125	100.0	100.0	99.5	100.0	100.0	100.0	100.0	49.7
126	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.7
127	100.0	100.0	100.0	100.0	100.0	100.0	100.0	55.6
128	100.0	100.0	100.0	100.0	100.0	100.0	100.0	58.5
129	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.4
130	100.0	100.0	100.0	100.0	100.0	100.0	100.0	64.4
131	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.3
132	100.0	100.0	100.0	100.0	100.0	100.0	100.0	70.2
133	100.0	100.0	100.0	100.0	100.0	100.0	100.0	73.2
134	100.0	100.0	100.0	100.0	100.0	100.0	100.0	76.1
135	100.0	100.0	100.0	100.0	100.0	100.0	100.0	79.0
136	100.0	100.0	100.0	100.0	100.0	100.0	100.0	81.9
137	100.0	100.0	100.0	100.0	100.0	100.0	100.0	84.9
138	100.0	100.0	100.0	100.0	100.0	100.0	100.0	87.8
139	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.7
140	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.6
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.6
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
