Name	project043
Expected duration	155
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
42	100.0	100.0	0.0	0.0	0.0	66.1	7.8	0.0
43	100.0	100.0	0.0	0.0	0.0	69.7	9.7	0.0
44	100.0	100.0	0.0	0.0	0.0	73.4	11.7	0.0
45	100.0	100.0	0.0	0.0	0.0	77.1	13.6	0.0
46	100.0	100.0	0.0	0.0	0.0	80.8	15.5	0.0
47	100.0	100.0	0.0	0.0	0.0	84.4	17.5	0.0
48	100.0	100.0	0.0	0.0	0.0	88.1	19.4	0.0
49	100.0	100.0	0.0	0.0	0.0	91.8	21.3	0.0
50	100.0	100.0	0.0	0.0	0.0	95.4	23.3	0.0
51	100.0	100.0	0.0	0.0	0.0	99.1	25.2	0.0
52	100.0	100.0	0.0	0.0	0.0	100.0	27.2	0.0
53	100.0	100.0	0.0	0.0	0.0	100.0	29.1	0.0
54	100.0	100.0	0.0	0.0	0.0	100.0	31.1	0.0
55	100.0	100.0	0.0	1.7	0.0	100.0	33.0	0.0
56	100.0	100.0	0.0	3.5	0.0	100.0	34.9	0.0
57	100.0	100.0	0.0	5.2	0.0	100.0	36.9	0.0
58	100.0	100.0	0.0	6.9	0.0	100.0	38.8	0.0
59	100.0	100.0	0.0	8.7	0.0	100.0	40.8	0.0
60	100.0	100.0	0.0	10.4	0.0	100.0	42.7	0.0
61	100.0	100.0	0.0	12.2	0.0	100.0	44.7	0.0
62	100.0	100.0	0.0	13.9	0.0	100.0	46.6	0.0
63	100.0	100.0	0.0	15.6	0.0	100.0	48.6	0.0
64	100.0	100.0	0.0	17.4	0.0	100.0	50.5	0.0
65	100.0	100.0	0.0	19.1	0.0	100.0	52.4	0.0
66	100.0	100.0	0.0	20.8	0.0	100.0	54.4	0.0
67	100.0	100.0	0.0	22.6	3.7	100.0	56.4	0.0
68	100.0	100.0	0.0	24.3	7.3	100.0	58.3	0.0
69	100.0	100.0	0.0	26.1	11.0	100.0	60.2	0.0
70	100.0	100.0	0.0	27.8	14.7	100.0	62.2	0.0
71	100.0	100.0	0.0	29.5	18.4	100.0	64.1	0.0
72	100.0	100.0	0.0	31.3	22.1	100.0	66.1	0.0
73	100.0	100.0	0.0	33.0	25.7	100.0	68.0	0.0
74	100.0	100.0	0.0	34.8	29.4	100.0	70.0	0.0
75	100.0	100.0	0.0	36.5	33.0	100.0	71.9	0.0
76	100.0	100.0	0.0	38.2	36.7	100.0	73.9	0.0
77	100.0	100.0	0.0	40.0	40.4	100.0	75.8	0.0
78	100.0	100.0	0.0	41.7	44.0	100.0	77.8	0.0
79	100.0	100.0	0.0	43.5	47.7	100.0	79.7	0.0
80	100.0	100.0	0.0	45.2	51.4	100.0	81.6	0.0
81	100.0	100.0	0.0	46.9	55.1	100.0	83.6	0.0
82	100.0	100.0	0.0	48.7	58.7	100.0	85.5	0.0
83	100.0	100.0	0.0	50.4	62.4	100.0	87.5	0.0
84	100.0	100.0	0.0	52.2	66.1	100.0	89.4	0.0
85	100.0	100.0	0.0	53.9	69.7	100.0	91.3	0.0
86	100.0	100.0	0.0	55.6	73.4	100.0	93.3	0.0
87	100.0	100.0	0.0	57.4	77.1	100.0	95.2	0.0
88	100.0	100.0	0.0	59.1	80.7	100.0	97.2	0.0
89	100.0	100.0	0.0	60.8	84.4	100.0	99.1	0.0
90	100.0	100.0	0.0	62.6	88.1	100.0	100.0	0.0
91	100.0	100.0	0.0	64.3	91.8	100.0	100.0	0.0
92	100.0	100.0	0.0	66.0	95.4	100.0	100.0	0.0
93	100.0	100.0	0.0	67.8	99.1	100.0	100.0	0.0
94	100.0	100.0	0.0	69.5	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	71.2	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	73.0	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	74.7	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	76.5	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	78.2	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	79.9	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	81.7	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	83.4	100.0	100.0	100.0	0.0
103	100.0	100.0	0.0	85.1	100.0	100.0	100.0	0.0
104	100.0	100.0	0.0	86.9	100.0	100.0	100.0	0.0
105	100.0	100.0	0.0	88.6	100.0	100.0	100.0	0.0
106	100.0	100.0	0.0	90.3	100.0	100.0	100.0	0.0
107	100.0	100.0	0.0	92.1	100.0	100.0	100.0	0.0
108	100.0	100.0	0.0	93.8	100.0	100.0	100.0	0.0
109	100.0	100.0	0.0	95.6	100.0	100.0	100.0	0.0
110	100.0	100.0	0.0	97.3	100.0	100.0	100.0	0.0
111	100.0	100.0	0.0	99.0	100.0	100.0	100.0	0.0
112	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
113	100.0	100.0	3.5	100.0	100.0	100.0	100.0	0.0
114	100.0	100.0	7.0	100.0	100.0	100.0	100.0	0.0
115	100.0	100.0	10.6	100.0	100.0	100.0	100.0	0.0
116	100.0	100.0	14.1	100.0	100.0	100.0	100.0	0.0
117	100.0	100.0	17.6	100.0	100.0	100.0	100.0	0.0
118	100.0	100.0	21.2	100.0	100.0	100.0	100.0	0.0
119	100.0	100.0	24.7	100.0	100.0	100.0	100.0	0.0
120	100.0	100.0	28.3	100.0	100.0	100.0	100.0	0.0
121	100.0	100.0	31.8	100.0	100.0	100.0	100.0	0.0
122	100.0	100.0	35.4	100.0	100.0	100.0	100.0	2.6
123	100.0	100.0	38.9	100.0	100.0	100.0	100.0	5.2
124	100.0	100.0	42.5	100.0	100.0	100.0	100.0	7.8
125	100.0	100.0	46.0	100.0	100.0	100.0	100.0	10.4
126	100.0	100.0	49.6	100.0	100.0	100.0	100.0	13.0
127	100.0	100.0	53.1	100.0	100.0	100.0	100.0	15.6
128	100.0	100.0	56.6	100.0	100.0	100.0	100.0	18.2
129	100.0	100.0	60.2	100.0	100.0	100.0	100.0	20.8
130	100.0	100.0	63.7	100.0	100.0	100.0	100.0	23.4
131	100.0	100.0	67.3	100.0	100.0	100.0	100.0	26.0
132	100.0	100.0	70.8	100.0	100.0	100.0	100.0	28.6
133	100.0	100.0	74.3	100.0	100.0	100.0	100.0	31.3
134	100.0	100.0	77.9	100.0	100.0	100.0	100.0	33.9
135	100.0	100.0	81.4	100.0	100.0	100.0	100.0	36.4
136	100.0	100.0	84.9	100.0	100.0	100.0	100.0	39.1
137	100.0	100.0	88.5	100.0	100.0	100.0	100.0	41.7
138	100.0	100.0	92.0	100.0	100.0	100.0	100.0	44.3
139	100.0	100.0	95.6	100.0	100.0	100.0	100.0	46.9
140	100.0	100.0	99.1	100.0	100.0	100.0	100.0	49.5
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.1
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.7
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	57.3
144	100.0	100.0	100.0	100.0	100.0	100.0	100.0	59.9
145	100.0	100.0	100.0	100.0	100.0	100.0	100.0	62.5
146	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.1
147	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.7
148	100.0	100.0	100.0	100.0	100.0	100.0	100.0	70.3
149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.9
150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	75.5
151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	78.1
152	100.0	100.0	100.0	100.0	100.0	100.0	100.0	80.7
153	100.0	100.0	100.0	100.0	100.0	100.0	100.0	83.3
154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	85.9
155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.5
156	100.0	100.0	100.0	100.0	100.0	100.0	100.0	91.2
157	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.8
158	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.4
159	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.0
160	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
