Name	project124
Expected duration	178
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
53	100.0	100.0	0.0	0.0	0.0	83.3	15.5	0.0
54	100.0	100.0	0.0	0.0	0.0	86.6	17.2	0.0
55	100.0	100.0	0.0	0.0	0.0	89.9	19.0	0.0
56	100.0	100.0	0.0	0.0	0.0	93.3	20.7	0.0
57	100.0	100.0	0.0	0.0	0.0	96.6	22.4	0.0
58	100.0	100.0	0.0	0.0	0.0	99.9	24.1	0.0
59	100.0	100.0	0.0	0.0	0.0	100.0	25.8	0.0
60	100.0	100.0	0.0	0.0	0.0	100.0	27.6	0.0
61	100.0	100.0	0.0	0.0	0.0	100.0	29.3	0.0
62	100.0	100.0	0.0	0.0	0.0	100.0	31.0	0.0
63	100.0	100.0	0.0	1.5	0.0	100.0	32.7	0.0
64	100.0	100.0	0.0	3.1	0.0	100.0	34.5	0.0
65	100.0	100.0	0.0	4.6	0.0	100.0	36.2	0.0
66	100.0	100.0	0.0	6.1	0.0	100.0	37.9	0.0
67	100.0	100.0	0.0	7.7	0.0	100.0	39.6	0.0
68	100.0	100.0	0.0	9.2	0.0	100.0	41.3	0.0
69	100.0	100.0	0.0	10.8	0.0	100.0	43.1	0.0
70	100.0	100.0	0.0	12.3	0.0	100.0	44.8	0.0
71	100.0	100.0	0.0	13.8	0.0	100.0	46.5	0.0
72	100.0	100.0	0.0	15.4	0.0	100.0	48.2	0.0
73	100.0	100.0	0.0	16.9	0.0	100.0	50.0	0.0
74	100.0	100.0	0.0	18.4	0.0	100.0	51.7	0.0
75	100.0	100.0	0.0	20.0	0.0	100.0	53.4	0.0
76	100.0	100.0	0.0	21.5	0.0	100.0	55.1	0.0
77	100.0	100.0	0.0	23.1	3.3	100.0	56.9	0.0
78	100.0	100.0	0.0	24.6	6.7	100.0	58.6	0.0
79	100.0	100.0	0.0	26.1	10.0	100.0	60.3	0.0
80	100.0	100.0	0.0	27.7	13.3	100.0	62.0	0.0
81	100.0	100.0	0.0	29.2	16.7	100.0	63.7	0.0
82	100.0	100.0	0.0	30.7	20.0	100.0	65.5	0.0
83	100.0	100.0	0.0	32.3	23.3	100.0	67.2	0.0
84	100.0	100.0	0.0	33.8	26.6	100.0	68.9	0.0
85	100.0	100.0	0.0	35.4	30.0	100.0	70.6	0.0
86	100.0	100.0	0.0	36.9	33.3	100.0	72.4	0.0
87	100.0	100.0	0.0	38.4	36.6	100.0	74.1	0.0
88	100.0	100.0	0.0	40.0	40.0	100.0	75.8	0.0
89	100.0	100.0	0.0	41.5	43.3	100.0	77.5	0.0
90	100.0	100.0	0.0	43.0	46.6	100.0	79.2	0.0
91	100.0	100.0	0.0	44.6	50.0	100.0	81.0	0.0
92	100.0	100.0	0.0	46.1	53.3	100.0	82.7	0.0
93	100.0	100.0	0.0	47.7	56.6	100.0	84.4	0.0
94	100.0	100.0	0.0	49.2	60.0	100.0	86.1	0.0
95	100.0	100.0	0.0	50.7	63.3	100.0	87.9	0.0
96	100.0	100.0	0.0	52.3	66.6	100.0	89.6	0.0
97	100.0	100.0	0.0	53.8	69.9	100.0	91.3	0.0
98	100.0	100.0	0.0	55.3	73.3	100.0	93.0	0.0
99	100.0	100.0	0.0	56.9	76.6	100.0	94.8	0.0
100	100.0	100.0	0.0	58.4	79.9	100.0	96.5	0.0
101	100.0	100.0	0.0	60.0	83.3	100.0	98.2	0.0
102	100.0	100.0	0.0	61.5	86.6	100.0	99.9	0.0
103	100.0	100.0	0.0	63.0	89.9	100.0	100.0	0.0
104	100.0	100.0	0.0	64.6	93.3	100.0	100.0	0.0
105	100.0	100.0	0.0	66.1	96.6	100.0	100.0	0.0
106	100.0	100.0	0.0	67.6	99.9	100.0	100.0	0.0
107	100.0	100.0	0.0	69.2	100.0	100.0	100.0	0.0
108	100.0	100.0	0.0	70.7	100.0	100.0	100.0	0.0
109	100.0	100.0	0.0	72.3	100.0	100.0	100.0	0.0
110	100.0	100.0	0.0	73.8	100.0	100.0	100.0	0.0
111	100.0	100.0	0.0	75.3	100.0	100.0	100.0	0.0
112	100.0	100.0	0.0	76.9	100.0	100.0	100.0	0.0
113	100.0	100.0	0.0	78.4	100.0	100.0	100.0	0.0
114	100.0	100.0	0.0	79.9	100.0	100.0	100.0	0.0
115	100.0	100.0	0.0	81.5	100.0	100.0	100.0	0.0
116	100.0	100.0	0.0	83.0	100.0	100.0	100.0	0.0
117	100.0	100.0	0.0	84.6	100.0	100.0	100.0	0.0
118	100.0	100.0	0.0	86.1	100.0	100.0	100.0	0.0
119	100.0	100.0	0.0	87.6	100.0	100.0	100.0	0.0
120	100.0	100.0	0.0	89.2	100.0	100.0	100.0	0.0
121	100.0	100.0	0.0	90.7	100.0	100.0	100.0	0.0
122	100.0	100.0	0.0	92.2	100.0	100.0	100.0	0.0
123	100.0	100.0	0.0	93.8	100.0	100.0	100.0	0.0
124	100.0	100.0	0.0	95.3	100.0	100.0	100.0	0.0
125	100.0	100.0	0.0	96.8	100.0	100.0	100.0	0.0
126	100.0	100.0	0.0	98.4	100.0	100.0	100.0	0.0
127	100.0	100.0	0.0	99.9	100.0	100.0	100.0	0.0
128	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
129	100.0	100.0	3.1	100.0	100.0	100.0	100.0	0.0
130	100.0	100.0	6.2	100.0	100.0	100.0	100.0	0.0
131	100.0	100.0	9.4	100.0	100.0	100.0	100.0	0.0
132	100.0	100.0	12.5	100.0	100.0	100.0	100.0	0.0
133	100.0	100.0	15.6	100.0	100.0	100.0	100.0	0.0
134	100.0	100.0	18.7	100.0	100.0	100.0	100.0	0.0
135	100.0	100.0	21.9	100.0	100.0	100.0	100.0	0.0
136	100.0	100.0	25.0	100.0	100.0	100.0	100.0	0.0
137	100.0	100.0	28.1	100.0	100.0	100.0	100.0	0.0
138	100.0	100.0	31.2	100.0	100.0	100.0	100.0	0.0
139	100.0	100.0	34.3	100.0	100.0	100.0	100.0	2.3
140	100.0	100.0	37.5	100.0	100.0	100.0	100.0	4.5
141	100.0	100.0	40.6	100.0	100.0	100.0	100.0	6.8
142	100.0	100.0	43.7	100.0	100.0	100.0	100.0	9.1
143	100.0	100.0	46.8	100.0	100.0	100.0	100.0	11.4
144	100.0	100.0	50.0	100.0	100.0	100.0	100.0	13.6
145	100.0	100.0	53.1	100.0	100.0	100.0	100.0	15.9
146	100.0	100.0	56.2	100.0	100.0	100.0	100.0	18.2
147	100.0	100.0	59.3	100.0	100.0	100.0	100.0	20.4
148	100.0	100.0	62.5	100.0	100.0	100.0	100.0	22.7
149	100.0	100.0	65.6	100.0	100.0	100.0	100.0	25.0
150	100.0	100.0	68.7	100.0	100.0	100.0	100.0	27.2
151	100.0	100.0	71.8	100.0	100.0	100.0	100.0	29.5
152	100.0	100.0	74.9	100.0	100.0	100.0	100.0	31.8
153	100.0	100.0	78.1	100.0	100.0	100.0	100.0	34.1
154	100.0	100.0	81.2	100.0	100.0	100.0	100.0	36.3
155	100.0	100.0	84.3	100.0	100.0	100.0	100.0	38.6
156	100.0	100.0	87.4	100.0	100.0	100.0	100.0	40.9
157	100.0	100.0	90.5	100.0	100.0	100.0	100.0	43.1
158	100.0	100.0	93.7	100.0	100.0	100.0	100.0	45.4
159	100.0	100.0	96.8	100.0	100.0	100.0	100.0	47.7
160	100.0	100.0	99.9	100.0	100.0	100.0	100.0	50.0
161	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.2
162	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.5
163	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.8
164	100.0	100.0	100.0	100.0	100.0	100.0	100.0	59.0
165	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.3
166	100.0	100.0	100.0	100.0	100.0	100.0	100.0	63.6
167	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.9
168	100.0	100.0	100.0	100.0	100.0	100.0	100.0	68.1
169	100.0	100.0	100.0	100.0	100.0	100.0	100.0	70.4
170	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.7
171	100.0	100.0	100.0	100.0	100.0	100.0	100.0	74.9
172	100.0	100.0	100.0	100.0	100.0	100.0	100.0	77.2
173	100.0	100.0	100.0	100.0	100.0	100.0	100.0	79.5
174	100.0	100.0	100.0	100.0	100.0	100.0	100.0	81.8
175	100.0	100.0	100.0	100.0	100.0	100.0	100.0	84.0
176	100.0	100.0	100.0	100.0	100.0	100.0	100.0	86.3
177	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.6
178	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.8
179	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.1
180	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.4
181	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.6
182	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.9
183	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
